Row ID,Order ID,Order Date,Customer Name,Country,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Unit Price ,Quantity, Profit ,Year,Month
125,US-2014-152030,3/12/2017,Alan Dominguez,Texas,Houston,77041,CENTRAL,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$600.56 ,3,"$1,801.67 ",2014,December
126,US-2014-134614,3/13/2017,Philip Fox,Illinois,Bloomington,61701,CENTRAL,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,$617.70 ,6,"$3,706.20 ",2014,September
127,US-2017-107272,3/14/2017,Troy Staebel,Arizona,Phoenix,85023,WEST,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",$2.39 ,2,$4.78 ,2017,November
128,US-2017-107272,3/15/2017,Troy Staebel,Arizona,Phoenix,85023,WEST,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",$243.99 ,7,"$1,707.94 ",2017,November
129,US-2016-125969,3/16/2017,Lindsay Shagiari,California,Los Angeles,90004,WEST,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",$81.42 ,2,$162.85 ,2016,November
130,US-2016-125969,3/17/2017,Lindsay Shagiari,California,Los Angeles,90004,WEST,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,$238.56 ,3,$715.68 ,2016,November
131,US-2017-164147,3/18/2017,Dorothy Wardle,Ohio,Columbus,43229,EAST,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,$59.97 ,5,$299.85 ,2017,February
132,US-2017-164147,3/19/2017,Dorothy Wardle,Ohio,Columbus,43229,EAST,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,$78.30 ,2,$156.61 ,2017,February
133,US-2017-164147,3/20/2017,Dorothy Wardle,Ohio,Columbus,43229,EAST,OFF-FA-10002780,Office Supplies,Fasteners,Staples,$21.46 ,9,$193.10 ,2017,February
134,CA-2016-145583,3/21/2017,Lena Creighton,California,Roseville,95661,WEST,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,$20.04 ,3,$60.12 ,2016,October
135,CA-2016-145583,3/22/2017,Lena Creighton,California,Roseville,95661,WEST,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,$35.44 ,1,$35.44 ,2016,October
136,CA-2016-145583,3/23/2017,Lena Creighton,California,Roseville,95661,WEST,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",$11.52 ,4,$46.08 ,2016,October
137,CA-2016-145583,3/24/2017,Lena Creighton,California,Roseville,95661,WEST,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,$4.02 ,2,$8.04 ,2016,October
138,CA-2016-145583,3/25/2017,Lena Creighton,California,Roseville,95661,WEST,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,$76.18 ,3,$228.53 ,2016,October
139,CA-2016-145583,3/26/2017,Lena Creighton,California,Roseville,95661,WEST,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,$65.88 ,6,$395.28 ,2016,October
140,CA-2016-145583,3/27/2017,Lena Creighton,California,Roseville,95661,WEST,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,$43.12 ,14,$603.68 ,2016,October
141,CA-2016-110366,3/28/2017,Jonathan Doherty,Pennsylvania,Philadelphia,19140,EAST,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",$82.80 ,2,$165.60 ,2016,September
142,CA-2017-106180,3/29/2017,Sally Hughsby,California,San Francisco,94122,WEST,OFF-AR-10000940,Office Supplies,Art,Newell 343,$8.82 ,3,$26.46 ,2017,September
143,CA-2017-106180,3/30/2017,Sally Hughsby,California,San Francisco,94122,WEST,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,$10.86 ,3,$32.58 ,2017,September
144,CA-2017-106180,3/31/2017,Sally Hughsby,California,San Francisco,94122,WEST,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,$143.70 ,3,$431.10 ,2017,September
145,CA-2017-155376,4/1/2017,Sandra Glassco,Missouri,Independence,64055,CENTRAL,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,$839.43 ,3,"$2,518.29 ",2017,December
146,CA-2015-110744,4/2/2017,Helen Andreada,California,Pasadena,91104,WEST,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,$671.93 ,7,"$4,703.51 ",2015,September
147,CA-2014-110072,4/3/2017,Maureen Gastineau,Ohio,Newark,43055,EAST,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",$93.89 ,4,$375.55 ,2014,October
148,CA-2016-114489,4/4/2017,Justin Ellison,Wisconsin,Franklin,53132,CENTRAL,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,$384.45 ,11,"$4,228.95 ",2016,December
149,CA-2016-114489,4/5/2017,Justin Ellison,Wisconsin,Franklin,53132,CENTRAL,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,$149.97 ,3,$449.91 ,2016,December
150,CA-2016-114489,4/6/2017,Justin Ellison,Wisconsin,Franklin,53132,CENTRAL,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","$1,951.84 ",8,"$15,614.72 ",2016,December
151,CA-2016-114489,4/7/2017,Justin Ellison,Wisconsin,Franklin,53132,CENTRAL,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,$171.55 ,5,$857.75 ,2016,December
152,CA-2016-158834,4/8/2017,Tamara Willingham,Arizona,Scottsdale,85254,WEST,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,$157.92 ,5,$789.60 ,2016,March
153,CA-2016-158834,4/9/2017,Tamara Willingham,Arizona,Scottsdale,85254,WEST,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,$203.18 ,2,$406.37 ,2016,March
154,CA-2015-124919,4/10/2017,Stephanie Phelps,California,San Jose,95123,WEST,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,$58.38 ,7,$408.66 ,2015,May
155,CA-2015-124919,4/11/2017,Stephanie Phelps,California,San Jose,95123,WEST,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,$105.52 ,4,$422.08 ,2015,May
156,CA-2015-124919,4/12/2017,Stephanie Phelps,California,San Jose,95123,WEST,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",$80.88 ,6,$485.28 ,2015,May
157,CA-2015-118948,4/13/2017,Neil Knudson,Washington,Seattle,98105,WEST,OFF-AR-10001547,Office Supplies,Art,Newell 311,$6.63 ,3,$19.89 ,2015,May
158,CA-2014-104269,4/14/2017,Dave Brooks,Washington,Seattle,98115,WEST,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$457.57 ,2,$915.14 ,2014,March
159,CA-2016-114104,4/15/2017,Nora Paige,Oklahoma,Edmond,73034,CENTRAL,OFF-LA-10002475,Office Supplies,Labels,Avery 519,$14.62 ,2,$29.24 ,2016,November
160,CA-2016-114104,4/16/2017,Nora Paige,Oklahoma,Edmond,73034,CENTRAL,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,$944.93 ,7,"$6,614.51 ",2016,November
161,CA-2016-162733,4/17/2017,Ted Trevino,California,Los Angeles,90045,WEST,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,$5.98 ,1,$5.98 ,2016,May
162,CA-2015-119697,4/18/2017,Eric Murdock,Pennsylvania,Philadelphia,19134,EAST,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,$54.38 ,2,$108.77 ,2015,December
163,CA-2016-154508,4/19/2017,Ruben Dartt,New Mexico,Carlsbad,88220,WEST,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,$28.40 ,5,$142.00 ,2016,November
164,CA-2016-113817,4/20/2017,Max Jones,Washington,Seattle,98115,WEST,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,$27.68 ,2,$55.36 ,2016,November
165,CA-2014-139892,4/21/2017,Becky Martin,Texas,San Antonio,78207,CENTRAL,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,$9.94 ,3,$29.81 ,2014,September
166,CA-2014-139892,4/22/2017,Becky Martin,Texas,San Antonio,78207,CENTRAL,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,"$8,159.95 ",8,"$65,279.62 ",2014,September
167,CA-2014-139892,4/23/2017,Becky Martin,Texas,San Antonio,78207,CENTRAL,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,$275.93 ,3,$827.78 ,2014,September
168,CA-2014-139892,4/24/2017,Becky Martin,Texas,San Antonio,78207,CENTRAL,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,"$1,740.06 ",9,"$15,660.54 ",2014,September
169,CA-2014-139892,4/25/2017,Becky Martin,Texas,San Antonio,78207,CENTRAL,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,$32.06 ,6,$192.38 ,2014,September
170,CA-2014-139892,4/26/2017,Becky Martin,Texas,San Antonio,78207,CENTRAL,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,$177.98 ,5,$889.90 ,2014,September
171,CA-2014-139892,4/27/2017,Becky Martin,Texas,San Antonio,78207,CENTRAL,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,$143.98 ,3,$431.93 ,2014,September
172,CA-2014-118962,4/28/2017,Chad Sievert,California,Los Angeles,90004,WEST,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",$20.94 ,3,$62.82 ,2014,August
173,CA-2014-118962,4/29/2017,Chad Sievert,California,Los Angeles,90004,WEST,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,$110.96 ,2,$221.92 ,2014,August
174,CA-2014-118962,4/30/2017,Chad Sievert,California,Los Angeles,90004,WEST,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",$340.14 ,7,"$2,381.01 ",2014,August
175,US-2014-100853,5/1/2017,Jennifer Braxton,Illinois,Chicago,60623,CENTRAL,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,$52.45 ,2,$104.90 ,2014,September
176,US-2014-100853,5/2/2017,Jennifer Braxton,Illinois,Chicago,60623,CENTRAL,OFF-LA-10003148,Office Supplies,Labels,Avery 51,$20.16 ,4,$80.64 ,2014,September
177,US-2017-152366,5/3/2017,Shirley Jackson,Texas,Houston,77036,CENTRAL,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",$97.26 ,4,$389.06 ,2017,April
178,US-2015-101511,5/4/2017,Joel Eaton,Ohio,Newark,43055,EAST,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",$396.80 ,7,"$2,777.61 ",2015,November
179,US-2015-101511,5/5/2017,Joel Eaton,Ohio,Newark,43055,EAST,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,$15.88 ,5,$79.40 ,2015,November
180,CA-2015-137225,5/6/2017,Jim Kriz,New York,New York City,10009,EAST,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",$3.28 ,1,$3.28 ,2015,December
181,CA-2014-166191,5/7/2017,David Kendrick,Illinois,Decatur,62521,CENTRAL,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",$24.82 ,2,$49.63 ,2014,December
182,CA-2014-166191,5/8/2017,David Kendrick,Illinois,Decatur,62521,CENTRAL,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,$408.74 ,7,"$2,861.21 ",2014,December
183,CA-2014-158274,5/9/2017,Robert Marley,Louisiana,Monroe,71203,SOUTH,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,$503.96 ,4,"$2,015.84 ",2014,November
184,CA-2014-158274,5/10/2017,Robert Marley,Louisiana,Monroe,71203,SOUTH,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),$149.95 ,5,$749.75 ,2014,November
185,CA-2014-158274,5/11/2017,Robert Marley,Louisiana,Monroe,71203,SOUTH,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,$29.00 ,2,$58.00 ,2014,November
186,CA-2016-105018,5/12/2017,Sally Knutson,Connecticut,Fairfield,6824,EAST,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,$7.16 ,2,$14.32 ,2016,November
187,CA-2014-123260,5/13/2017,Frank Merwin,California,Los Angeles,90032,WEST,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,$176.80 ,8,"$1,414.40 ",2014,August
188,CA-2016-157000,5/14/2017,Alice McCarthy,Texas,Grand Prairie,75051,CENTRAL,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$37.22 ,3,$111.67 ,2016,July
189,CA-2016-157000,5/15/2017,Alice McCarthy,Texas,Grand Prairie,75051,CENTRAL,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,$20.02 ,3,$60.05 ,2016,July
190,CA-2015-102281,5/16/2017,Mark Packer,New York,New York City,10035,EAST,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",$899.14 ,4,"$3,596.54 ",2015,October
191,CA-2015-102281,5/17/2017,Mark Packer,New York,New York City,10035,EAST,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,$71.76 ,6,$430.56 ,2015,October
192,CA-2015-102281,5/18/2017,Mark Packer,New York,New York City,10035,EAST,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,$51.84 ,8,$414.72 ,2015,October
193,CA-2015-102281,5/19/2017,Mark Packer,New York,New York City,10035,EAST,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",$626.35 ,3,"$1,879.06 ",2015,October
194,CA-2015-102281,5/20/2017,Mark Packer,New York,New York City,10035,EAST,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,$19.90 ,5,$99.50 ,2015,October
195,CA-2015-131457,5/21/2017,Mary Zewe,California,Redlands,92374,WEST,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,$14.28 ,7,$99.96 ,2015,October
196,CA-2014-140004,5/22/2017,Cassandra Brandow,Ohio,Hamilton,45011,EAST,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",$7.41 ,2,$14.82 ,2014,March
197,CA-2014-140004,5/23/2017,Cassandra Brandow,Ohio,Hamilton,45011,EAST,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",$6.05 ,3,$18.14 ,2014,March
198,CA-2017-107720,5/24/2017,Valerie Mitchum,New Jersey,Westfield,7090,EAST,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,$46.26 ,3,$138.78 ,2017,November
199,US-2017-124303,5/25/2017,Fred Hopkins,Pennsylvania,Philadelphia,19120,EAST,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$2.95 ,2,$5.89 ,2017,July
200,US-2017-124303,5/26/2017,Fred Hopkins,Pennsylvania,Philadelphia,19120,EAST,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",$16.06 ,3,$48.17 ,2017,July
201,CA-2017-105074,5/27/2017,Maria Bertelson,Ohio,Akron,44312,EAST,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,$21.74 ,3,$65.23 ,2017,June
202,CA-2014-133690,5/28/2017,Bruce Stewart,Colorado,Denver,80219,WEST,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,$218.75 ,2,$437.50 ,2014,August
203,CA-2014-133690,5/29/2017,Bruce Stewart,Colorado,Denver,80219,WEST,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",$2.60 ,1,$2.60 ,2014,August
204,US-2017-116701,5/30/2017,Logan Currie,Texas,Dallas,75220,CENTRAL,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,$66.28 ,2,$132.57 ,2017,December
205,CA-2017-126382,5/31/2017,Heather Kirkland,Tennessee,Franklin,37064,SOUTH,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",$35.17 ,7,$246.18 ,2017,June
206,CA-2017-108329,6/1/2017,Laurel Elliston,California,Whittier,90604,WEST,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,$444.77 ,4,"$1,779.07 ",2017,December
207,CA-2017-135860,6/2/2017,Joseph Holt,Michigan,Saginaw,48601,CENTRAL,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",$83.92 ,4,$335.68 ,2017,December
208,CA-2017-135860,6/3/2017,Joseph Holt,Michigan,Saginaw,48601,CENTRAL,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,$131.98 ,2,$263.96 ,2017,December
209,CA-2017-135860,6/4/2017,Joseph Holt,Michigan,Saginaw,48601,CENTRAL,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",$15.92 ,4,$63.68 ,2017,December
210,CA-2017-135860,6/5/2017,Joseph Holt,Michigan,Saginaw,48601,CENTRAL,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",$52.29 ,9,$470.61 ,2017,December
211,CA-2017-135860,6/6/2017,Joseph Holt,Michigan,Saginaw,48601,CENTRAL,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",$91.99 ,1,$91.99 ,2017,December
212,CA-2015-101007,6/7/2017,Michael Stewart,Texas,Dallas,75220,CENTRAL,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,$20.80 ,2,$41.60 ,2015,February
213,CA-2015-146262,6/8/2017,Victoria Wilson,Ohio,Medina,44256,EAST,OFF-LA-10004544,Office Supplies,Labels,Avery 505,$23.68 ,2,$47.36 ,2015,January
214,CA-2015-146262,6/9/2017,Victoria Wilson,Ohio,Medina,44256,EAST,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,$452.45 ,5,"$2,262.25 ",2015,January
215,CA-2015-146262,6/10/2017,Victoria Wilson,Ohio,Medina,44256,EAST,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,$62.98 ,3,$188.95 ,2015,January
216,CA-2015-146262,6/11/2017,Victoria Wilson,Ohio,Medina,44256,EAST,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,"$1,188.00 ",9,"$10,692.00 ",2015,January
217,CA-2015-146262,6/12/2017,Victoria Wilson,Ohio,Medina,44256,EAST,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$89.58 ,2,$179.17 ,2015,January
218,CA-2016-130162,6/13/2017,Jonathan Howell,California,Los Angeles,90032,WEST,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$93.06 ,6,$558.36 ,2016,October
219,CA-2016-130162,6/14/2017,Jonathan Howell,California,Los Angeles,90032,WEST,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,$302.38 ,3,$907.13 ,2016,October
220,CA-2015-169397,6/15/2017,Joni Blumstein,Ohio,Dublin,43017,EAST,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,$5.58 ,2,$11.17 ,2015,December
221,CA-2015-169397,6/16/2017,Joni Blumstein,Ohio,Dublin,43017,EAST,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",$22.70 ,6,$136.22 ,2015,December
222,CA-2015-169397,6/17/2017,Joni Blumstein,Ohio,Dublin,43017,EAST,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,$19.78 ,4,$79.10 ,2015,December
223,CA-2015-169397,6/18/2017,Joni Blumstein,Ohio,Dublin,43017,EAST,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",$72.70 ,4,$290.82 ,2015,December
224,CA-2015-169397,6/19/2017,Joni Blumstein,Ohio,Dublin,43017,EAST,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,$479.99 ,4,"$1,919.95 ",2015,December
225,CA-2015-169397,6/20/2017,Joni Blumstein,Ohio,Dublin,43017,EAST,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,$27.17 ,2,$54.34 ,2015,December
226,CA-2015-163055,6/21/2017,David Smith,Michigan,Detroit,48227,CENTRAL,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",$2.20 ,1,$2.20 ,2015,August
227,CA-2015-163055,6/22/2017,David Smith,Michigan,Detroit,48227,CENTRAL,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,$622.45 ,5,"$3,112.25 ",2015,August
228,CA-2015-163055,6/23/2017,David Smith,Michigan,Detroit,48227,CENTRAL,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,$21.98 ,1,$21.98 ,2015,August
229,US-2015-145436,6/24/2017,Valerie Dominguez,Tennessee,Columbia,38401,SOUTH,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,$161.57 ,2,$323.14 ,2015,February
230,US-2015-145436,6/25/2017,Valerie Dominguez,Tennessee,Columbia,38401,SOUTH,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",$389.70 ,8,"$3,117.57 ",2015,February
231,US-2014-156216,6/26/2017,Erin Ashbrook,North Carolina,Charlotte,28205,SOUTH,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,$18.65 ,7,$130.54 ,2014,September
232,US-2017-100930,6/27/2017,Christopher Schild,Florida,Tampa,33614,SOUTH,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,$233.86 ,2,$467.72 ,2017,April
233,US-2017-100930,6/28/2017,Christopher Schild,Florida,Tampa,33614,SOUTH,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,$620.61 ,3,"$1,861.84 ",2017,April
234,US-2017-100930,6/29/2017,Christopher Schild,Florida,Tampa,33614,SOUTH,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,$5.33 ,2,$10.66 ,2017,April
235,US-2017-100930,6/30/2017,Christopher Schild,Florida,Tampa,33614,SOUTH,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",$258.07 ,3,$774.22 ,2017,April
236,US-2017-100930,7/1/2017,Christopher Schild,Florida,Tampa,33614,SOUTH,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,$617.98 ,3,"$1,853.93 ",2017,April
237,CA-2017-160514,7/2/2017,David Bremer,California,Santa Clara,95051,WEST,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),$10.56 ,2,$21.12 ,2017,November
238,CA-2016-157749,7/3/2017,Ken Lonsdale,Illinois,Chicago,60610,CENTRAL,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,$25.92 ,5,$129.60 ,2016,June
239,CA-2016-157749,7/4/2017,Ken Lonsdale,Illinois,Chicago,60610,CENTRAL,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,$419.68 ,5,"$2,098.40 ",2016,June
240,CA-2016-157749,7/5/2017,Ken Lonsdale,Illinois,Chicago,60610,CENTRAL,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,$11.69 ,3,$35.06 ,2016,June
241,CA-2016-157749,7/6/2017,Ken Lonsdale,Illinois,Chicago,60610,CENTRAL,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,$31.98 ,2,$63.97 ,2016,June
